9244 28923
7803 4084 750
8727 3885 -75
5535 7346 112
7201 2125 120
6390 3662 733
7946 1088 182
8452 897 348
7056 95 -400
233 9119 -272
6440 1067 371
7503 306 234
9141 531 -327
183 8031 -169
58 8063 296
4405 4557 -306
8919 2226 -675
3095 5218 -321
2590 8874 -103
3714 842 44
7453 3499 517
4486 8485 -182
567 8800 60
9105 4818 118
5959 4731 496
3884 3325 41
2317 861 385
5716 3412 417
4614 3148 -777
5530 1355 -577
6343 3622 439
991 357 -53
7671 2901 -699
6181 1215 937
4933 1187 -298
2177 3164 247
8831 5072 124
4128 7879 104
3618 4290 -215
8200 7408 926
5759 907 -767
1542 3251 419
8264 7811 75
5014 8734 77
6593 4229 801
1598 1131 -695
2774 1128 830
3417 8746 -37
8323 1105 720
4444 8833 177
6199 3550 -858
4649 8812 -530
9165 4948 237
4 5784 -902
5788 5142 689
4082 4136 -360
8346 877 27
1135 4458 -716
1373 4674 -265
5800 489 593
5998 5275 61
1156 4911 636
7251 752 301
2051 7974 -302
517 1212 -776
1640 806 162
3827 2470 -988
3725 6227 -932
4981 3181 394
836 7038 883
8420 6808 378
655 5518 -100
7160 251 791
5525 7496 -86
613 3555 520
8315 6830 -303
3705 3465 -707
6666 1053 -973
6037 4555 692
938 1065 -422
1242 8160 -425
1328 2182 37
6237 5573 -112
633 1009 1
6307 3980 -51
5684 2156 -424
7554 4951 668
358 1584 -805
8135 772 -817
3802 3871 171
5336 6683 -5
6654 3496 737
2259 4521 844
8101 4248 780
289 6849 -708
9207 6692 -983
7414 3356 495
7069 7533 164
1395 8374 420
8749 3553 618
3018 1653 231
8034 2952 -113
7367 1979 850
529 6043 677
5144 8757 540
5919 7959 318
8814 1146 -326
3337 5953 187
3513 8191 859
3272 2338 -499
3129 7709 -430
8142 8571 766
6010 4471 187
5941 4086 619
5626 8469 588
5226 7058 -405
365 2732 992
4327 3249 247
6976 8473 218
7664 8103 -419
6755 7570 152
853 2285 320
3189 9225 186
6595 3805 -54
1832 7687 683
2278 2314 443
3164 7202 -904
6984 2188 -403
2944 1543 -736
9087 5249 719
2527 1806 -150
7108 4023 246
3327 4171 -446
4939 3912 166
5014 1672 -974
5869 6277 851
1051 4270 -962
5501 2871 -463
509 4927 -165
800 3326 350
6369 901 -630
7816 3092 -67
8118 3167 760
4612 2074 740
790 2596 -153
6588 732 910
8425 1412 -337
1571 2799 455
2386 6399 -696
4078 4890 83
2785 1669 -211
7697 3564 929
8603 8401 505
7082 9215 -702
8556 9244 329
9066 8149 26
7202 4542 553
8189 7642 -289
8896 3830 -124
1293 2161 -168
710 4342 -281
1378 3323 503
1160 2670 -153
7179 6406 -532
8749 7290 -284
6021 121 -93
5929 2288 -129
936 7441 -108
6137 5131 -580
3959 5429 -27
5385 8358 -729
795 6753 179
1486 6013 -145
1996 8908 988
8694 5485 -759
5849 6066 -595
1125 3696 -261
6272 3980 502
8932 8498 799
4053 6199 -610
1637 6472 -42
4076 3755 -718
5793 7721 8
3979 8009 1
1876 3244 397
8835 3433 607
2708 3216 -475
5239 6759 -796
6906 3554 186
6761 3546 -346
1456 6856 915
8523 8544 843
7672 611 -993
6781 3635 514
593 314 592
324 2149 -822
266 7023 425
180 5069 864
5659 3044 570
8144 4289 925
3150 4102 -312
1046 3166 561
3027 8191 -602
7670 8027 190
2777 1660 -201
6039 5150 550
6186 6520 106
2346 6641 -848
1727 5320 241
735 3551 44
2503 2693 771
6317 4672 -132
82 3222 -296
4149 7340 988
8187 8171 306
9186 1812 97
1499 672 -184
8537 5229 -649
1820 7475 -884
1955 8489 -700
8047 7389 885
4851 5873 726
7415 1428 -952
8024 483 517
8386 8989 -119
7328 634 -349
9199 371 -586
3019 6614 -248
7070 2777 -169
9070 5928 601
8073 595 664
2255 3565 -637
5766 7097 899
4515 7091 39
4207 1255 -609
7246 6243 -216
2395 300 18
1725 5651 -541
8318 6495 970
7255 5719 964
3691 1174 -38
2815 1211 367
3503 7004 129
2233 8865 -403
3253 2942 -644
1353 2791 769
993 309 -748
3706 4163 -214
5512 1435 512
5089 178 407
2037 3207 235
4549 2231 -290
4142 5865 848
8679 7033 554
3963 4696 252
7587 2 -172
6819 2165 380
112 1008 -911
5835 6301 -688
4212 62 -412
734 5535 -868
2531 479 -718
5029 5463 -613
4362 6974 71
761 1893 -335
8787 3282 -565
5954 1552 -870
815 8589 738
7763 2798 793
496 217 472
560 4930 -732
8727 7432 -439
578 7010 617
4851 8447 -230
8775 1615 850
880 58 752
5190 3891 -461
1387 6443 -637
5808 3388 355
1448 6771 972
228 4652 573
8661 4532 529
3206 8000 9
1596 1803 -575
172 4866 -344
5285 6359 965
5931 1177 494
5006 1289 -299
8776 6689 -108
2429 311 -15
386 7641 -408
5951 7872 -63
3170 6897 -398
3976 8927 -76
1085 4862 -693
7241 1482 -199
200 6691 724
8913 4946 540
9168 5105 -579
8992 3004 368
26 51 816
1995 3764 944
1537 7905 -326
5969 7335 186
4426 5008 -709
5275 8289 292
6424 6917 844
8762 7161 -123
2991 3946 889
5587 3562 -220
5245 4100 -152
2148 8654 -890
9100 5007 26
6459 8240 -384
3184 4275 389
7890 4215 -43
3200 8697 -110
5548 9066 544
5640 8458 785
2984 2599 -896
6527 191 973
6039 4247 66
5944 4398 -684
1899 5597 -10
3979 5337 -205
6028 2221 -236
2094 5100 -42
6527 8714 -325
8956 8997 -386
4436 6402 -253
5200 1136 420
739 4207 -980
4060 9089 -606
5962 3657 -777
823 8403 -449
8386 9190 -208
1041 4467 -565
3383 3557 751
4915 4015 -494
2773 8719 -630
6488 4128 717
1007 1628 -66
4615 4484 238
5133 2077 37
1247 7086 488
6687 95 -64
2343 7237 369
3514 966 445
6464 5375 -879
3317 1309 -275
745 6398 -281
2290 8343 574
4302 5220 832
533 4556 663
385 4616 -983
3791 5378 961
2352 6701 759
7780 1621 159
1794 3209 -80
2983 514 -841
4364 1424 331
7899 773 668
8489 4172 450
1710 572 -713
7428 3856 -411
2412 3381 -843
956 2553 -362
2100 3188 -372
5848 7356 845
4692 3963 322
3752 4727 -998
90 1406 -626
326 1398 460
9172 5040 139
7144 8513 -309
2567 6831 -623
3209 4440 -85
3165 4540 -254
4239 5195 970
5319 1138 -172
6402 8973 563
2605 3513 44
5665 3997 -446
8962 5060 743
6894 1726 263
8368 5599 736
5759 3856 -433
709 8031 311
2861 6630 511
7562 7305 402
975 786 489
1385 676 -838
9232 6888 -551
7649 1813 -40
3266 3931 1000
2422 1905 -498
6928 8089 537
3022 496 484
242 7958 868
7059 3581 832
5826 1398 33
5070 204 127
7848 3643 -984
6159 987 964
2939 2487 925
8580 8346 -789
5707 2906 -964
1999 5116 -676
4694 7632 -871
2818 6049 -863
1349 2035 -787
4992 7665 279
6164 8092 522
913 7235 803
1377 5385 248
1261 1523 -340
5281 4256 -202
3701 6122 -442
8607 1564 337
1434 2411 299
7584 5941 -819
3888 3554 -528
4851 6734 808
2190 3104 -353
1676 8669 -715
6009 2080 944
3287 946 70
1456 8427 -849
3344 5136 -130
3043 3519 88
124 4049 336
7486 4965 114
8996 3398 -808
6199 1558 723
2542 6247 -891
370 5837 724
2133 7451 -762
5538 3980 962
7571 835 222
2056 7371 375
1780 3501 8
9148 1826 -838
2279 872 -24
635 6226 841
1356 7447 -153
8119 8036 -904
1566 3235 -292
7848 2944 720
2612 462 -367
8084 5917 350
7445 507 -132
5086 4633 862
7866 7595 764
1037 2450 -711
477 6579 -361
1689 199 -238
7243 6511 -975
4552 6576 -184
3286 8300 -341
319 3045 -109
8766 8185 -422
7420 3050 -286
8496 4601 821
6436 3332 610
4282 990 -593
7879 6742 165
7398 3540 -140
3442 3072 3
528 459 168
4409 323 -348
6268 7042 347
6018 4064 881
378 6651 -579
8159 4400 811
1469 7073 -45
7161 7860 804
1250 3763 796
148 7691 537
8684 7018 -784
7543 4973 -541
5096 6469 391
4444 4034 743
3743 1103 824
6392 8498 -917
6282 4285 -929
7430 2796 47
7476 8067 -501
830 2218 -96
5763 442 -64
7986 4034 -582
3796 6503 -257
7430 3639 -754
95 8888 124
2458 4955 -876
2843 1948 -753
7150 6432 -305
7478 94 579
5943 1628 979
7056 7798 -860
6908 6209 912
4899 8211 -651
8790 272 -582
4635 1984 805
3470 1971 -569
6596 6158 115
7635 6231 916
4151 8072 -85
9221 1605 983
2140 1675 -942
3530 8901 -216
9084 4952 948
5316 3323 -912
5286 8434 932
2987 5316 550
5805 2775 803
4807 2147 -685
6476 4599 -800
6072 2131 957
6324 2759 132
2999 3755 174
1120 6515 970
4927 685 -126
1091 3396 -457
2118 5516 103
364 7844 -361
5495 8599 142
5369 5427 819
4288 1692 -352
8761 7844 -755
1717 3056 -122
2860 7639 -709
7843 2053 524
3574 1557 659
5994 5515 -999
2514 9165 -402
3511 4390 -873
790 7335 981
2883 412 670
7600 2711 -885
4306 2033 -732
7393 1337 -750
652 2197 -826
9022 83 -231
5847 2107 722
3926 295 513
3738 4191 796
8004 6978 585
7009 6777 119
4702 131 -488
5296 1793 -221
1404 5560 478
7497 4827 931
8409 3021 -961
8448 6144 686
3615 1764 355
7434 1718 -666
7252 8502 356
7427 7899 -470
7447 3055 -759
3965 1266 -89
4498 649 372
5872 6743 -21
7297 4366 -484
3245 7136 266
8188 5633 961
6064 5942 -586
209 8982 96
4105 8086 -638
7388 3593 591
3358 7144 126
190 6393 852
4433 1116 311
8104 7619 -582
4886 5769 -103
2634 9122 -576
4025 5995 709
3636 7734 -182
4832 6195 -340
4594 4477 239
7739 6263 431
4405 7433 877
4881 8180 406
6600 6490 -848
8922 6776 -134
3516 2617 25
7315 5392 103
9193 7487 923
1129 5229 886
7300 1758 -18
2970 4376 -573
6462 2085 -709
5712 1297 -724
2536 3100 -904
7004 8754 122
5516 6586 240
6984 8329 2
8953 8306 143
1343 3891 488
7289 1317 329
1854 4379 -245
4198 4571 -66
3420 7633 -854
2624 7514 533
1863 2108 -662
2019 7557 124
5824 5405 -512
8156 6287 -726
3370 4529 -862
4688 6472 -689
7883 5727 -714
4080 6569 -966
6766 5447 207
459 5502 -589
5746 2314 -614
5612 6877 -128
2040 7783 552
8980 339 171
6634 4296 177
6007 8504 -455
6945 1089 -462
9059 6055 327
7570 9138 -73
264 3380 336
1581 738 51
8087 4963 363
9140 2288 -136
8791 3191 775
3147 9046 -229
341 8746 -205
1312 8923 41
7053 8030 -535
7526 5492 -207
2454 4281 475
3212 2267 -345
8830 575 -175
4093 6126 -492
5942 1553 721
7733 887 359
8273 6668 137
7672 6095 746
3686 6513 -216
5700 4603 -242
1562 156 439
4807 5965 823
8539 3528 -917
2326 6695 -466
730 3105 -330
6541 8191 923
7523 2426 -346
3322 393 -76
263 941 48
8862 4687 881
5599 3693 900
9081 8126 797
7568 4196 783
7043 1119 -273
8747 8390 274
3180 8380 -763
5309 7896 -627
8027 2362 357
2892 5894 156
2458 9189 414
9147 7306 -33
3417 5744 -231
6261 2376 265
7630 8751 -202
7315 800 932
2405 8270 -924
368 8825 211
1806 5419 -30
3710 465 995
3185 6092 -826
2249 5587 -479
1773 8925 219
5170 4741 523
6840 3732 -98
8718 2936 98
9095 6571 464
6206 1280 -581
3017 5522 577
8304 1775 345
3353 1526 621
1896 8576 794
782 2487 -652
1170 1782 -607
7676 1393 -504
8818 6422 823
7847 3293 -380
3613 7649 -860
115 1205 -468
5726 3085 -833
1324 8263 295
1545 3568 310
9145 9095 -351
3658 1329 31
8489 5316 977
9194 1442 -129
8052 527 219
1090 1313 81
1431 1357 -613
2887 5423 -822
1030 8490 646
8732 4212 797
3337 3438 -361
8905 2151 293
3338 1946 -30
7307 1981 -226
3340 5813 -854
501 4257 424
3805 3339 -456
1834 5429 -208
9141 7384 734
4100 6699 98
6648 4632 706
624 3079 -60
1650 5334 -296
6606 9124 -563
1676 4692 949
3357 6075 303
3033 6308 -235
4795 93 906
8139 167 -376
3084 4353 -467
646 1560 23
1936 5497 233
4667 217 719
2217 6708 17
850 580 -105
6135 7997 -393
9122 754 989
2077 8167 -948
5418 1161 960
5504 2104 -509
107 4278 248
5444 4113 45
1120 4308 379
8429 8185 651
3934 6597 595
6534 308 -80
6959 4099 -555
550 3870 -266
2855 3446 358
7531 2362 -803
2068 4182 892
4210 1264 457
5502 5044 695
6737 7305 -417
3906 7611 53
6108 4270 543
3592 6891 342
5218 5949 409
1016 8598 131
2107 4983 910
5621 2570 -787
7473 2660 -826
8066 4992 -816
7411 4681 403
3412 7807 -464
3563 8363 -146
6007 5411 -865
5049 5359 567
5322 2159 -418
1453 4441 -694
4350 8612 -416
2270 114 764
6941 4922 377
1517 3334 184
943 4585 407
6978 7105 -515
7932 8537 300
3981 4516 -849
7609 2581 310
7563 5599 543
256 8289 -672
7355 3844 83
5000 582 -776
3562 3142 -433
7560 1059 537
1155 8046 846
5289 875 130
8640 6617 -419
8766 2117 717
602 3918 -158
36 7876 689
3685 5310 -916
4528 2373 -161
8375 3953 493
954 6119 -476
5023 5077 854
6255 2065 310
7451 3658 414
5736 4419 646
5725 9178 165
8790 7823 350
8814 5246 714
3317 2901 842
90 3476 963
2121 4560 237
2158 958 -58
2854 3569 -109
8945 8382 488
525 6427 -409
8014 4612 -642
3420 4587 -47
3406 2630 -113
3046 363 -138
6496 7698 -74
7469 4622 68
1110 7658 596
3958 4231 -896
909 5576 -375
5303 3392 521
6471 7120 -523
4473 4516 777
1889 9142 631
7240 2757 749
2678 8505 328
4912 2691 -305
7873 1720 -303
7601 6021 604
6689 8842 -358
5681 1736 387
4292 439 -972
4091 4063 920
5773 8696 870
1104 4165 -202
3418 7471 -592
8084 3797 631
2538 7748 864
6700 8713 -890
1558 6358 -677
2533 7995 964
8091 8174 298
9057 5827 899
6471 1136 990
1996 3238 217
4958 7176 183
3121 8734 274
6340 1359 -338
7552 2113 -430
5662 5311 765
4120 7179 785
6482 3715 -107
3667 2784 -713
6949 1126 899
5761 3155 -104
3345 8682 61
6916 8890 137
7059 6590 -496
111 846 -785
2192 8678 310
7454 8059 -81
1926 8293 -550
6212 6804 -618
1657 5873 561
6705 2913 -392
7575 2993 -926
2837 988 -383
4612 6856 706
7097 7921 -535
3944 4327 962
1427 3531 811
4303 1214 -635
7487 1429 584
1397 6817 79
1918 706 -951
5233 4777 -473
2878 6668 -615
7701 2803 385
3488 9240 394
5707 1272 629
3981 5900 909
4286 1448 -862
5591 6201 634
837 82 875
2576 1980 557
3971 3574 -566
6936 2265 665
8177 1423 171
6904 3975 -887
2019 6005 104
3023 2857 -887
9213 4533 675
1263 5365 -710
3387 5300 643
2722 4312 -488
764 4458 862
7711 5374 138
2023 34 -403
3549 2910 370
7513 3756 66
4776 2157 -54
8143 5099 22
509 5903 -650
6847 400 -685
6527 8806 -790
3441 160 -11
7578 3232 821
8166 5836 239
5550 1074 647
7183 1767 675
6091 5737 -817
3613 8465 -397
7423 6314 -350
4731 4624 -366
6943 7067 61
4707 3494 -349
4594 4162 -393
6007 4756 -317
7256 4056 -689
9063 4381 848
3201 2782 -673
4319 4316 -630
2612 8245 -580
8443 2943 -228
5867 1067 749
3889 5816 -942
6133 3712 -690
4226 6477 -666
7570 4861 -962
188 4627 767
6255 6279 -799
7005 4009 -670
6916 368 861
4350 3905 999
8321 3349 -939
1438 3211 -57
6275 8745 -877
9022 8234 850
6057 6390 -735
3978 4681 92
5576 6565 -315
6367 5033 382
3192 5259 567
5349 4036 365
8393 3219 891
5235 6546 423
9241 2135 786
682 9063 285
8907 1311 862
5576 3875 978
7635 2441 226
2820 1218 937
962 2021 672
7843 6127 -422
6178 5946 667
7684 8738 458
4232 5861 -39
8640 762 -712
3649 3733 590
8994 6167 736
484 7730 -953
5094 1891 -737
5984 3673 275
4125 4547 561
5622 7623 215
400 2588 -598
639 7306 -503
1991 5690 551
162 2201 -981
4338 7812 -186
1974 1264 293
8608 8162 922
1519 2543 934
9198 5254 -476
236 3526 455
2610 6755 -826
4215 5973 -255
1740 5519 -292
834 7614 709
3489 5663 885
8067 3258 865
1328 815 585
7144 547 37
4105 654 -775
7250 1611 296
7029 6599 -644
1718 6885 -972
1217 2210 377
1750 8856 565
5231 1069 -537
329 4005 -685
992 2765 212
5087 6078 436
3739 8221 678
8330 5649 -534
7684 6649 424
4996 6880 452
899 2300 802
6734 1245 603
8895 729 -791
2459 4657 525
1310 7870 -43
3159 7405 87
2481 2353 -279
862 6425 228
4946 4870 317
3577 5791 646
6901 7970 -172
4257 8687 4
896 8330 -631
1247 7017 -619
5366 3729 -983
8662 2936 -229
7211 2977 15
1016 103 370
957 5898 -305
437 6726 290
1965 8836 -266
4043 621 -688
4423 4601 828
6307 9098 -755
6581 7353 315
293 688 597
1323 5715 -249
1192 5264 11
8522 2856 461
3519 2699 -404
2456 8178 -356
71 4800 216
5966 1427 121
2999 3201 10
647 2123 -568
3447 5175 -11
656 1358 -822
2509 4917 -353
3997 2410 447
3618 5919 839
5061 4916 161
6835 2828 465
8576 2027 -330
7604 2779 -978
8726 991 -946
1125 421 128
614 5745 -785
6007 3593 -321
9069 1432 286
4816 7026 -615
4293 5739 -329
921 7582 -65
8282 6385 191
3035 3560 69
5448 4373 -115
8043 6962 811
6784 7486 -553
7528 4059 518
9157 8401 -609
5176 7069 781
1536 895 -290
1700 8483 -677
4339 159 760
4198 8443 691
6039 1241 789
6427 8374 569
8671 4239 460
120 5538 962
4876 1742 -246
2565 1947 -100
5005 8808 770
2560 8128 -512
6286 8019 -676
3078 1736 459
1542 2602 756
715 8301 -102
1001 8720 -291
5898 51 833
587 3743 -337
7512 5637 -172
7972 8110 -770
2333 5964 -644
3065 8317 -251
9239 4144 -136
2528 5814 -716
4109 4809 826
1250 7681 136
3110 3066 -601
3003 4304 151
7715 3547 943
766 1098 -894
1479 4581 923
220 8054 -207
1550 7 -695
1208 8158 436
8974 367 -436
8142 2135 401
5465 3148 513
311 1361 -49
4346 153 -740
8363 6195 892
3242 2634 -681
1312 889 -268
7876 3586 -82
9231 483 649
6833 4884 -465
8144 4369 221
331 6629 -895
3264 486 -731
7827 8689 541
5500 1660 399
748 6538 -506
2738 4978 -515
4194 4477 469
6690 3676 267
8549 3079 -94
5941 6546 -314
3516 6399 -494
4831 2573 995
1470 7580 -808
6090 6051 878
2383 8853 737
2081 6522 -939
8905 3617 845
6459 9023 852
8193 1791 -748
8332 9077 659
5429 2688 -227
1297 8490 -604
8689 5420 687
6340 1391 -145
7331 5560 953
1570 1788 -516
3290 4767 825
4960 8318 -603
505 4805 717
4681 2157 706
2305 3884 -446
4697 2469 -308
6566 2830 61
8514 1244 -556
9077 4716 761
2947 5055 171
8606 8029 -607
2918 8644 -633
3037 363 -141
7739 8122 273
566 7587 -359
2272 3390 -486
7535 6688 576
6367 7022 127
5965 3594 75
1632 1221 -624
5873 4775 445
5407 6630 390
8885 3542 242
8036 7785 -899
7851 4452 -651
6326 4438 -939
1410 802 455
4219 5349 631
491 4365 96
3801 5194 167
8144 1160 -403
2819 5469 53
1837 7872 -814
411 2524 2
5663 1238 -442
9210 2276 26
4764 3279 831
1779 3065 -541
7238 7322 -250
4466 7215 -338
8417 7683 -911
4081 1216 -720
1014 6080 -303
2399 3405 927
3066 8808 -96
6751 7890 550
2927 4489 -200
8265 677 -189
6813 4007 799
8032 577 277
9060 3533 716
4943 4772 -720
4663 2967 391
2282 8715 -15
5141 9113 -35
9236 4182 344
827 4478 -745
6032 4244 402
4787 4978 612
8809 2693 163
3862 4399 -446
9016 4954 612
9228 3016 -979
9210 5933 336
3695 5172 -593
7312 1852 -375
6211 1165 -556
8092 3547 11
4467 1940 -896
2917 571 872
724 3724 -202
344 5253 -585
462 2377 -838
5943 6808 -278
5862 3196 -870
7070 4161 37
7062 4688 773
5051 8533 -803
1292 5613 717
6711 254 -144
8861 8058 -252
3326 1586 595
5372 2837 -517
3704 7037 557
3638 1662 5
7984 3410 -526
4331 2654 -687
1242 4098 -55
7932 3666 594
4218 1647 99
7333 6837 696
6784 8052 584
1515 5455 -66
9129 339 -481
8770 7870 -264
567 2142 503
7122 5399 -574
916 6275 0
7564 1129 -787
6274 5981 -926
2829 489 207
5778 3615 -444
3448 8681 -607
6900 3265 129
4433 629 459
4785 751 -232
7934 5278 425
2862 8703 332
4866 2876 -273
434 7094 -885
747 1235 891
5475 185 -217
8587 6435 549
8908 4644 546
5756 2849 -771
3711 7593 -173
5418 3153 166
6563 4425 0
5468 1559 340
3864 6348 -274
1978 5120 -81
7743 5270 -531
5195 3334 -793
6958 5391 811
7063 5495 76
7238 1751 247
4080 6495 -880
2115 228 -203
833 2283 775
4624 5054 885
9018 3052 997
5455 3114 -527
2999 3799 -499
5080 2882 522
1413 5249 178
5539 979 756
6152 4325 -946
6149 5714 31
4563 1641 -971
5057 3622 613
4536 159 -386
8683 2813 841
9212 119 -485
7302 4784 -483
3272 2855 925
2685 7518 -681
8520 3780 -151
4405 2835 -831
8931 526 169
5731 6202 261
6980 4860 563
8484 3652 -670
6640 7148 161
4052 5632 -190
1644 4874 -391
2479 6969 714
388 3824 385
5389 9059 -184
359 4286 410
8262 2436 969
971 2584 715
6836 5837 631
3187 460 -937
1173 8794 -814
8848 8404 289
7868 1622 -202
1212 2082 -876
3452 7213 298
87 5532 593
1881 5828 426
5350 4398 -734
6774 8361 -44
6153 4569 -806
1778 6370 -849
9236 6561 524
6417 5528 -698
5974 6364 362
6611 9046 -911
79 3548 -195
4241 4343 11
1970 7110 -893
910 2131 224
3850 8201 -643
2846 5593 -94
3837 4618 -167
948 5808 378
1104 7084 -845
6486 3988 353
6285 5248 589
1823 2443 919
6702 4528 -407
3667 2768 646
6132 5164 540
5807 8368 -349
704 7997 565
5503 7563 891
1817 2661 -296
707 5963 -581
4564 2828 -288
9007 1325 270
5808 3228 20
1058 623 -196
226 7258 -206
2132 8777 619
7732 7920 -976
992 4025 431
2303 1084 513
847 7562 -611
4072 1511 -688
1157 5536 253
3705 1286 678
8051 5543 546
4479 2246 -220
4720 8900 -343
8451 1110 -523
3354 959 581
2336 2620 583
3762 8526 -275
8878 2501 -388
5047 3814 -43
2790 8307 513
8941 5794 89
7267 2312 313
8554 7983 -795
8512 5297 826
2291 6867 -576
2406 9052 986
4063 3030 -684
3975 7111 -387
4564 1081 743
3446 1582 -79
6035 3098 -30
4271 7432 -522
1279 8988 543
4927 1503 359
9148 7427 712
1285 1613 -69
8936 6413 415
7513 3441 992
7673 9156 -44
2945 6703 938
5021 1688 88
929 4406 831
6126 4152 -664
6185 4321 -466
7130 9200 760
6953 8129 415
4679 3245 709
39 7693 -498
1960 3040 -124
7185 5073 857
156 7552 -1
7594 5960 318
8143 7242 -641
8988 9015 5
3010 1670 90
5190 6034 183
4582 5168 782
218 8249 -640
3796 1152 -167
7677 2787 -556
4085 5884 243
855 4293 775
7108 5511 -905
5090 3096 969
6816 6449 267
8328 381 582
1611 4715 368
6859 7541 -844
5378 2929 573
6836 6723 353
4690 1026 110
6764 5118 -802
5556 6284 -15
206 7644 161
8083 6691 568
6849 5399 783
3236 6942 848
2724 5323 264
5858 1940 75
2315 961 544
2604 4045 360
626 2032 -821
4662 3416 236
2625 4837 42
4347 8203 799
2280 2595 871
7589 2054 -721
3126 2335 -707
3214 6753 -253
7867 5256 312
6038 5592 -489
2702 61 -146
4602 1211 -16
2857 6323 -671
1421 947 624
68 2975 222
8242 8271 -142
4472 250 670
7020 7 -49
763 3820 569
8767 48 285
2420 6067 -142
4718 8823 696
4694 2521 329
6684 7704 482
1108 5781 -620
7514 4008 931
7314 4160 212
6570 4481 -740
3168 6410 522
8686 398 -718
4865 7082 -971
5087 1198 54
7922 673 -585
9178 8465 438
3072 3483 -996
6540 6716 -532
8709 3861 -143
7526 5137 605
3089 1383 698
2510 9149 -81
6136 914 906
7510 7466 -128
5930 6040 -998
603 8638 362
8561 424 769
9213 5888 239
1364 8342 289
9065 8956 -887
2437 8063 -131
7522 2787 649
3243 2710 854
5435 906 -993
2331 4887 350
6388 2370 -888
1426 2407 -292
3441 5402 370
1905 5957 -200
5371 6370 -41
7351 8968 720
1275 6651 648
5103 193 -397
1535 8935 309
8920 5185 -517
6860 8534 990
1185 4135 -978
3644 2427 -393
1759 6777 616
7183 3223 -32
4645 3715 -450
5461 3716 -213
5963 2667 699
9173 1361 -532
4281 8505 350
8633 5063 285
2623 8205 -321
5108 2180 192
1431 6976 993
6883 4577 326
3236 7952 -507
5968 3036 -909
1020 847 348
8028 2282 -383
5588 2586 198
2227 4399 -198
7071 788 238
1619 2756 385
9033 438 729
7635 2562 -132
4607 6211 -423
8375 6077 641
6690 2087 -763
6603 2745 -220
2223 8333 -665
8713 2470 -445
1712 8080 -69
441 2578 -513
152 3246 651
5204 4018 -504
4088 2161 -668
2721 840 -256
6752 2184 -26
5301 8493 -935
1058 7723 163
2509 2143 -932
8302 4993 371
6018 1725 314
6158 1133 -907
551 5325 -86
6575 3125 599
3289 26 -884
1338 5789 907
8759 2866 150
2019 1046 14
8603 778 -981
3294 4355 -225
6175 277 811
4154 1672 166
6908 8556 -939
2378 6954 828
3247 7083 531
4211 428 729
368 9021 936
9130 14 895
8866 6725 -99
2570 8441 546
88 544 180
3689 50 -651
6009 4973 -837
3889 3687 -221
8342 6886 621
2579 6665 108
8816 3060 690
188 5744 -4
6911 5295 925
5514 7287 567
3184 4533 -826
4001 9036 -992
9162 599 -587
7952 1824 -677
3666 4460 -902
460 9044 8
7344 2664 -727
7481 4866 532
6855 3092 938
972 3458 -925
7225 7820 292
248 959 213
3005 7782 -136
9094 2650 475
5155 1257 181
4490 8811 -238
6322 8600 694
3803 2229 -143
1458 8109 -973
8009 1341 34
6347 5475 -622
1317 2588 -311
1667 9052 -291
1364 3107 -655
8970 1577 -483
7887 4773 -158
5891 9151 6
872 5782 -472
6272 5032 -106
3107 8802 -334
6477 4420 173
8815 2023 632
5386 1833 -120
6432 1861 -853
3475 7058 -499
1583 2114 -780
2443 7954 234
2737 8788 -290
2925 7257 2
1391 11 -104
8398 2995 -4
1460 8908 297
2138 8477 38
5529 3050 406
6083 5228 -90
5040 2641 -251
7149 6893 10
7650 5376 -828
3347 2006 -539
588 8775 548
5858 3956 -47
2699 2099 694
6488 7805 945
9093 6763 681
709 4320 -278
5443 7488 -362
3954 5978 -258
2849 2799 -397
6794 6128 859
8482 1522 571
3426 1102 81
271 5238 -758
1927 3014 995
1220 9052 932
1596 6587 -986
2069 3155 -419
2174 8143 726
4355 8379 232
6993 8938 -577
7013 5298 605
4375 5344 -333
1959 849 47
4977 4343 569
3602 8743 -746
8039 7180 927
8429 6219 -658
364 1774 936
1103 5227 -749
2242 4994 -834
6343 895 -426
6585 5562 -661
6876 3093 -184
4644 8201 -709
8591 6552 35
7631 8685 -555
247 2446 578
2 3552 -542
7907 6886 -840
8971 8781 950
1093 4236 -439
3961 8210 72
6254 4405 879
7132 3990 862
927 5846 590
8582 4457 -221
5887 4600 -707
1979 6167 651
2072 8781 267
3928 3100 78
4148 250 -633
4329 7321 352
2528 2427 -302
4237 3816 -223
8250 2507 944
1347 3640 -343
8156 6429 -280
3661 8690 42
7239 8274 272
2138 4568 147
4382 5611 656
9242 4050 247
3305 6727 833
2144 7839 -673
3124 8664 -523
5156 3153 -223
3936 7654 -432
3943 2263 -515
4307 1254 -818
5877 9020 837
3925 6549 721
4467 1486 -842
7280 7355 -106
8282 8136 389
682 7994 -739
4679 50 -725
3437 5428 -309
2868 9027 -595
8463 5633 -945
6426 6131 -146
843 4496 -994
6154 1296 -863
7684 7511 999
7325 9105 572
5446 1757 873
7756 479 -60
4082 4358 558
5343 3816 262
7469 6133 214
8069 4914 -636
5899 2901 353
4847 2413 255
894 9225 117
2111 1582 -281
6548 2107 50
2763 5685 368
1740 4667 847
8487 1970 18
4122 5002 -430
5897 5330 739
7703 1295 827
