20
835 957
563 521 126
752 692 458
740 371 533
67 115 -260
124 335 -829
265 332 -850
745 446 -945
264 803 702
240 330 103
288 540 176
788 113 -797
326 131 -586
182 235 517
411 271 630
402 174 -507
108 110 -225
695 317 -96
681 769 620
165 576 -652
419 17 -370
220 586 762
800 791 -664
344 642 229
581 533 -934
777 386 962
376 770 481
404 325 -603
703 253 340
84 708 889
633 469 -927
492 128 -955
196 720 -554
539 643 -554
593 43 173
417 1 173
414 152 -992
569 422 819
769 42 453
685 423 862
110 187 -295
103 60 -456
128 499 -775
768 617 189
98 706 -64
391 578 185
648 701 512
454 451 -805
568 65 910
297 672 521
556 465 382
246 290 -872
130 150 -271
754 245 -541
375 688 -990
734 449 -2
85 676 -813
54 139 -440
753 45 -701
737 143 743
433 432 209
145 26 -654
208 697 864
63 185 220
53 287 -743
617 104 -5
518 2 655
107 252 -377
569 423 452
301 709 949
242 601 -356
222 752 -377
183 121 827
627 786 -407
253 133 267
117 474 459
693 108 -465
680 464 -84
27 81 605
585 501 708
140 586 -137
512 72 501
514 172 -314
731 624 -556
308 453 950
640 48 -226
393 4 -970
503 370 336
360 625 -772
140 520 -871
786 13 595
337 73 240
447 671 -694
573 151 -207
226 567 -123
512 504 -270
504 700 -199
638 279 -109
255 563 -300
399 725 -464
353 44 282
768 759 460
689 482 247
67 187 -280
195 438 309
75 569 -295
33 8 -161
494 234 339
435 179 796
612 799 -760
527 721 -406
118 243 761
555 777 -821
558 187 387
228 484 -602
457 760 -923
292 608 544
165 431 253
228 263 -161
786 337 813
582 280 -121
577 226 -68
1 206 719
154 442 -798
425 461 -755
740 416 612
639 151 31
342 199 -135
277 697 574
3 661 877
409 112 -585
456 9 17
513 674 -766
766 222 -621
329 726 -149
124 392 360
675 45 985
745 531 -250
656 551 410
418 541 723
11 398 523
732 574 327
216 37 530
222 19 941
452 228 -789
367 354 591
163 11 537
60 710 -642
344 375 -552
411 111 -513
234 36 -816
765 75 769
615 492 -224
619 62 -703
154 595 -232
759 403 -450
766 717 144
42 174 255
494 360 -764
561 507 -851
337 534 -741
726 16 -79
6 294 -418
698 479 964
246 132 -854
449 86 -3
241 18 917
81 194 -801
370 407 -885
198 357 -284
58 35 533
298 354 104
195 275 -103
495 70 919
585 514 -762
542 522 192
322 430 849
66 56 -250
557 109 574
631 384 -660
228 329 887
20 310 -184
269 159 -745
277 587 582
98 153 -718
379 376 761
742 412 698
588 616 153
685 348 931
52 767 920
432 610 -535
381 683 29
181 490 448
6 98 -716
290 223 -607
647 805 -536
599 786 -277
146 542 -810
465 561 510
211 674 39
321 76 -800
373 790 -883
617 358 575
711 625 649
724 568 130
380 221 327
153 258 -994
748 10 -163
140 522 -324
695 450 -530
652 559 333
593 467 461
596 256 21
109 752 680
556 497 721
446 81 854
502 112 -846
735 129 977
437 302 824
353 309 535
411 177 -901
265 659 999
302 766 -507
663 746 142
444 22 806
705 690 -619
519 242 156
417 32 509
592 686 -650
462 582 895
335 425 664
388 112 956
712 444 -380
427 115 221
620 523 660
746 582 -874
576 692 764
191 131 836
522 585 143
509 261 130
489 720 -49
421 41 -940
556 788 -464
454 637 -614
382 374 538
238 603 206
647 301 855
473 777 -593
38 150 118
8 584 -605
82 293 -879
721 789 -588
797 803 -421
623 600 -133
211 54 360
366 801 -658
220 345 -329
42 213 792
786 419 -147
785 304 661
398 89 567
806 54 14
742 771 497
351 514 -839
599 328 -318
408 720 690
443 400 -376
390 537 821
445 758 371
385 103 291
370 12 -461
437 192 -354
602 244 -255
502 339 -710
99 779 -960
510 725 -159
683 310 219
373 655 203
535 671 434
580 598 -965
43 564 594
392 611 169
364 583 -478
749 101 347
563 279 878
770 29 320
625 31 515
146 389 -75
795 425 -554
319 783 383
511 135 -649
710 264 -248
182 677 -71
286 567 -262
428 594 -159
672 678 942
57 68 924
267 441 256
707 421 993
787 634 -966
453 447 -112
549 401 -647
706 461 -664
216 231 219
601 52 988
142 1 -4
219 122 711
636 209 848
402 304 -276
725 232 -634
21 789 757
799 667 -101
630 105 780
469 611 495
707 467 -579
205 462 -285
172 38 211
770 795 -20
229 320 475
59 687 -655
438 452 166
155 239 127
519 292 -261
564 158 -509
413 107 -563
8 735 989
400 24 -715
335 731 562
162 444 -777
332 341 -667
629 655 167
673 706 369
796 591 188
694 377 977
733 487 -35
434 151 889
582 392 -889
373 712 -214
773 526 259
621 162 80
293 32 -246
333 634 343
202 305 -761
141 320 -720
316 491 -124
771 497 -698
204 531 -311
230 174 -147
37 424 -369
60 45 -216
439 93 -981
145 9 586
578 237 -885
187 360 590
422 724 328
548 161 -843
776 338 647
178 109 815
673 375 -85
539 671 -526
411 154 167
687 171 782
309 452 216
663 568 -630
676 504 -931
308 720 222
264 385 -276
519 441 -566
730 214 -887
650 233 -566
742 427 577
364 499 542
373 316 310
266 582 -372
434 161 676
319 78 722
712 261 79
49 446 -522
114 549 -33
354 545 -462
781 49 162
520 420 -629
73 318 625
785 741 -266
477 567 -114
426 189 -915
328 788 -185
294 763 -678
479 698 767
156 49 81
194 133 -47
548 219 430
229 793 418
611 53 -251
483 497 596
545 768 -627
433 63 47
433 457 -302
279 392 -628
17 797 58
638 91 -998
144 25 -279
479 528 -988
387 340 147
147 254 -752
670 412 -546
468 552 522
156 722 997
753 279 324
42 721 585
153 63 879
562 757 -365
559 14 -108
563 588 -992
777 648 -725
240 431 -200
98 411 -837
433 458 890
532 245 913
478 119 496
386 350 210
66 64 -465
656 123 475
417 73 742
26 702 -183
676 351 806
135 177 421
424 24 -49
803 640 -204
368 402 809
197 794 112
525 78 -829
741 39 -967
296 14 -854
454 469 926
676 79 81
288 80 -178
447 304 323
803 531 372
346 428 822
564 407 907
465 477 -194
525 24 -410
408 219 109
302 140 -472
507 429 714
745 4 796
539 473 -146
626 89 -311
639 241 -393
661 417 645
64 634 -437
572 95 2
541 198 590
327 622 446
169 540 511
331 790 -1000
562 383 -682
474 197 -441
165 192 -289
771 584 -264
476 47 -971
769 396 455
574 282 -581
774 443 618
76 709 510
23 280 -503
147 609 619
76 587 -433
357 450 -895
662 54 -105
217 199 -960
775 697 729
229 387 -638
662 477 -384
285 186 -624
445 665 -638
734 698 597
42 599 969
565 273 -574
302 436 592
55 771 619
188 171 -352
509 82 -297
375 655 -505
111 65 449
267 354 -790
172 516 80
500 642 -69
402 345 -694
659 467 -853
222 552 -152
130 107 -308
306 323 803
756 726 473
543 86 -314
104 681 721
427 61 496
380 655 517
403 788 201
235 253 887
587 386 -777
272 241 689
150 333 -421
463 615 -183
346 183 -286
602 10 171
308 481 915
126 317 29
457 752 -540
573 329 -259
251 378 -131
633 11 218
489 288 -263
389 404 407
142 697 555
350 551 718
244 609 -107
98 774 817
79 138 -552
563 235 516
790 548 233
532 70 -525
415 762 -57
570 776 -723
121 743 604
162 243 -231
290 771 16
34 722 -719
284 128 804
743 188 326
735 803 168
148 710 554
370 145 361
497 545 972
7 230 -490
674 704 -169
51 644 972
331 613 -316
658 218 85
685 622 733
752 680 -117
178 157 -372
414 717 913
577 688 -458
387 30 -750
114 48 -924
647 20 194
19 762 -303
135 314 287
582 48 407
220 159 617
50 341 -496
259 217 -746
405 222 154
61 243 615
672 97 -325
446 267 -594
635 78 574
80 348 158
210 538 -663
297 684 750
416 493 488
387 628 711
147 643 -514
324 703 647
415 345 -807
258 619 -478
509 252 567
209 243 -37
679 789 -51
233 133 -524
725 776 321
394 708 588
217 149 638
577 592 -360
545 745 -303
344 233 655
385 154 271
197 139 -386
150 776 179
754 447 -129
424 728 539
143 709 565
573 697 468
717 448 985
244 375 -643
742 364 -616
590 586 -578
786 215 -849
26 583 -413
242 708 -633
1 381 -166
589 242 866
320 279 466
371 708 -295
21 288 -956
737 192 410
622 166 -707
117 674 1000
754 325 633
407 599 -556
166 207 250
654 128 -92
426 557 327
531 435 -507
310 587 -597
16 339 616
68 734 -285
65 505 470
346 459 -135
123 63 793
122 378 762
684 53 -974
515 584 174
324 801 -112
750 147 -528
53 574 -241
20 424 -671
1 618 527
22 76 -733
696 336 -252
501 21 627
310 463 542
1 46 131
274 781 588
67 371 660
316 448 -889
342 706 -323
505 771 -425
322 115 163
79 254 -585
132 401 -128
380 112 -640
203 596 -856
140 693 52
510 333 -57
273 523 -635
168 573 536
9 461 653
379 148 -261
536 579 801
614 377 -104
603 311 -180
755 215 707
7 137 990
775 624 -905
534 751 -307
115 396 707
241 690 -986
131 615 841
428 195 -108
392 391 793
652 375 222
411 566 821
473 8 237
707 443 701
378 699 464
705 298 -221
345 779 15
522 58 -131
155 730 379
172 308 -830
279 515 -876
330 692 -768
105 680 738
180 493 -914
697 324 -933
292 468 -932
315 127 -27
623 379 506
233 673 267
80 488 -418
397 50 -774
534 320 -247
281 394 292
685 486 932
618 636 -166
294 362 420
204 698 -483
749 279 -325
194 509 761
24 14 148
759 326 -211
641 529 -537
178 679 908
61 274 -400
743 104 -699
675 127 -713
100 427 897
144 252 277
124 550 -235
730 260 -693
108 86 -858
301 798 -131
620 159 118
202 391 539
621 532 -173
766 414 -948
195 387 -325
597 186 560
635 600 -214
10 251 157
356 665 -429
268 800 845
431 673 -754
376 242 362
854 808
57 73 923
665 241 67
567 439 144
845 741 -959
39 691 139
302 198 599
620 118 779
700 53 -606
301 661 -999
133 357 93
738 395 935
497 505 713
621 181 -85
180 561 171
302 720 276
485 688 935
159 712 -508
305 471 411
780 56 542
599 608 -473
269 551 597
568 45 -171
330 673 -506
445 780 -347
216 308 -19
228 268 531
134 236 -714
98 500 -271
119 559 574
715 790 280
579 78 -710
33 645 -874
501 18 -890
680 685 715
637 460 327
468 36 -266
53 36 -285
384 749 121
774 664 -58
477 523 -160
824 156 -351
235 394 983
664 609 702
727 853 126
461 419 -879
394 386 92
146 713 -533
739 558 -406
79 136 220
489 562 -125
57 309 47
363 195 305
743 712 473
375 255 394
453 743 736
162 378 314
144 280 -600
208 835 785
44 644 -983
497 261 949
487 25 -491
695 203 -974
537 551 -954
538 522 -40
422 780 820
620 833 -38
638 547 -723
456 551 546
256 785 -582
774 755 -840
378 386 -764
505 851 -847
841 792 -197
206 662 727
94 491 -712
9 679 175
448 374 -178
614 235 -230
526 758 -46
683 208 176
508 722 -773
584 566 -228
687 170 25
73 566 986
550 379 405
253 165 -406
245 438 458
97 164 796
764 785 503
511 116 840
302 107 801
27 385 -592
672 192 201
194 769 879
643 284 764
177 406 -865
346 335 -434
553 358 -128
455 272 289
628 778 -259
350 650 -119
720 399 -93
811 743 -834
302 183 -50
675 303 486
711 115 233
477 842 -13
3 508 624
499 107 -312
285 368 99
217 612 -398
594 245 -671
171 748 -828
206 746 267
13 678 -990
663 678 -249
838 680 -171
548 437 187
720 154 694
141 138 -862
849 426 744
484 547 -39
98 430 271
832 605 -202
770 633 358
358 213 -343
107 226 -124
309 61 -84
140 537 -779
589 381 -870
624 82 347
370 682 -326
375 89 324
701 809 -135
281 446 495
309 748 480
735 200 698
650 446 -643
308 237 931
64 261 128
291 497 -667
578 642 692
560 541 -87
685 417 -103
46 550 856
249 213 471
563 698 -513
806 206 -32
522 181 -408
244 186 -174
9 483 681
841 593 828
727 160 -648
621 217 516
85 821 -789
171 612 610
163 172 163
491 523 405
706 57 -915
632 143 -793
264 254 -335
239 434 150
150 676 940
102 467 -944
666 221 -303
679 559 8
619 635 177
419 562 476
427 308 32
721 840 -495
735 792 -330
577 721 -760
81 745 -619
338 45 535
15 627 -708
370 631 -489
419 649 -231
791 753 209
301 541 -775
642 54 -260
414 405 -948
546 316 -124
358 322 -426
720 502 599
524 279 -687
490 771 -648
386 801 833
684 502 980
764 442 -337
572 60 -417
758 453 144
749 703 490
450 294 708
676 167 -856
267 429 229
205 63 639
359 10 353
175 600 -654
68 741 844
348 491 917
425 813 -516
357 167 210
609 837 -812
758 247 500
723 676 955
279 676 199
707 67 -712
42 452 827
328 166 282
620 567 -176
804 313 -43
75 697 -438
313 838 807
716 267 288
829 703 839
358 54 -657
227 425 652
189 168 -785
245 343 -201
197 307 198
784 339 310
491 304 -464
132 58 -446
291 568 334
507 564 -649
378 597 -240
560 776 598
18 345 726
394 787 338
546 729 219
852 351 30
171 431 135
461 583 -987
348 576 363
551 583 -466
299 792 46
852 843 907
485 793 -92
732 305 991
839 707 -10
815 233 -89
308 684 -963
287 312 -355
327 202 -66
395 796 -96
78 768 520
774 820 428
89 199 -19
508 703 -584
75 363 -688
605 54 -625
209 23 15
176 23 -260
523 699 -625
594 596 -971
515 147 626
759 524 614
415 490 -925
56 615 -330
321 368 996
489 50 309
42 819 -792
580 523 769
743 674 -56
430 261 363
501 246 528
388 478 807
735 540 820
497 109 607
442 783 -261
634 507 764
90 740 36
512 787 643
52 30 647
358 305 617
748 718 -213
597 498 -411
405 420 -110
410 478 513
6 408 -116
715 142 749
622 201 504
818 737 471
99 360 -393
327 629 -722
400 495 951
324 721 -340
137 509 -858
199 596 879
254 466 270
776 448 -537
581 3 677
661 461 626
247 189 -17
776 789 243
545 785 570
262 789 484
361 333 -896
844 753 110
175 277 -618
374 154 616
523 5 -777
759 656 6
421 553 651
368 134 -775
768 759 747
367 434 -676
551 154 -81
754 95 636
163 808 898
297 603 954
841 216 -934
51 783 673
21 125 -509
253 764 141
161 478 -414
343 334 623
548 346 905
474 64 645
264 263 243
674 294 923
207 702 -432
111 452 -145
155 842 -188
663 827 -952
381 836 606
815 269 151
45 65 200
152 337 892
786 641 324
116 721 -208
105 548 764
625 802 537
817 503 -627
400 684 526
333 483 -273
166 176 -853
567 4 -712
414 279 -813
674 326 274
120 353 -564
743 1 -875
846 322 -585
272 352 -365
407 211 472
450 457 564
249 659 -959
361 850 819
673 206 34
397 89 294
683 712 -242
843 121 -297
360 231 521
262 477 -725
177 721 -576
551 180 584
261 153 817
30 232 -427
524 367 -67
642 849 -831
16 124 264
225 838 2
264 142 493
739 27 -932
585 346 -448
695 12 144
208 45 -431
397 486 568
396 255 85
226 807 -947
121 410 -466
82 129 -506
52 325 -341
261 563 -230
779 524 -220
705 358 813
617 507 925
257 176 -78
79 383 -538
758 437 805
850 106 -685
229 641 944
584 754 573
109 1 567
664 679 -123
239 387 -367
235 542 397
671 751 389
475 449 491
542 117 284
351 300 615
698 148 455
462 112 -484
481 201 -205
640 371 -698
198 513 -407
67 316 106
203 88 -227
168 427 705
421 99 490
126 810 -217
671 103 566
744 198 406
226 442 226
747 405 547
602 273 589
706 769 -8
777 25 -147
192 456 -630
550 682 736
157 327 -311
433 579 -867
284 331 146
4 371 -84
40 648 315
768 98 714
212 601 -378
4 248 -812
705 821 -501
448 565 -748
766 731 -166
361 287 -283
353 835 -944
367 847 -902
33 230 -346
232 5 885
466 267 -174
65 679 553
85 35 -727
460 427 774
341 287 -944
436 325 -194
845 79 -262
54 294 40
767 126 -304
183 169 -501
241 666 982
125 238 -503
191 809 -44
223 114 584
725 744 -597
1 21 247
376 176 727
687 72 -584
191 205 221
650 537 9
703 604 107
660 298 855
619 811 -352
167 760 -660
706 3 840
243 489 252
30 779 298
665 771 383
350 84 218
581 158 -58
367 356 499
453 243 603
118 316 986
209 840 -131
335 443 -902
688 482 -366
641 529 -608
645 150 528
835 564 676
582 545 -353
463 439 -360
708 387 -100
293 430 -928
818 214 -735
451 584 -680
799 209 820
230 48 -137
599 394 115
25 610 913
689 345 -59
547 575 -437
525 623 -343
442 137 -918
479 368 449
509 363 -630
353 480 -241
87 469 -668
350 470 620
430 452 533
63 450 349
229 698 -875
316 816 -772
237 452 246
515 757 601
582 529 820
507 189 -180
706 374 -52
233 788 15
498 10 -963
408 58 -452
514 822 971
799 413 -178
177 840 337
69 636 1000
525 442 355
486 377 348
239 18 350
700 805 798
728 712 751
453 774 -555
58 606 939
121 267 -578
112 303 811
703 676 -645
561 436 876
76 746 -475
163 822 -959
203 600 -116
768 643 809
4 77 -665
612 359 740
719 552 -319
391 50 -502
2 599 -118
420 237 -40
17 348 936
258 36 -596
367 583 -383
499 767 -203
287 55 92
518 609 -867
496 546 -788
570 722 95
108 97 390
415 279 -944
704 353 384
166 516 386
224 28 452
579 290 -316
372 11 445
239 704 526
35 40 -576
535 89 366
241 515 -349
805 123 128
430 446 729
19 202 698
523 40 956
277 194 958
98 690 136
292 777 579
569 137 831
274 598 714
372 738 -910
695 463 754
854 831 213
485 695 -80
490 260 904
528 67 125
305 539 -850
719 306 745
149 473 500
768 512 -313
337 423 -364
668 213 747
250 350 600
719 484 -90
395 836 -994
712 823 257
426 627 337
93 726 -133
597 248 790
533 90 -886
809 410 -283
795 382 438
327 39 918
557 147 653
724 476 -171
220 320 -932
850 543 -914
809 618 -752
270 140 -350
184 489 -226
311 119 49
148 528 694
32 423 -978
415 3 -186
533 600 -300
32 720 -561
327 586 -231
43 734 662
579 80 -542
289 827 -650
791 391 -306
794 230 604
76 821 787
840 836 -3
476 251 426
719 748 187
618 119 -342
422 762 252
21 56 -968
122 290 -671
750 49 875
802 515 -389
624 417 973
641 717 -343
215 136 303
838 836 -7
449 95 -952
811 704 -753
616 326 240
678 339 283
138 722 987
190 226 160
608 267 415
597 385 21
569 660 625
221 592 -654
658 644 -166
84 606 -22
83 179 -263
31 759 62
5 285 690
318 315 602
109 651 -667
264 102 283
612 689 654
353 347 524
676 725 -184
663 108 -757
633 89 -861
343 613 249
100 375 -41
95 445 203
592 293 919
201 153 -481
662 119 5
516 64 -91
789 720 810
307 611 573
275 815 286
51 411 -301
368 818 -504
372 169 244
795 107 565
281 545 -726
547 166 326
584 462 857
277 108 -421
271 107 -96
737 101 -458
18 532 652
125 484 779
355 424 254
105 146 -126
845 231 -178
357 181 -762
591 242 -856
443 368 141
265 213 70
572 566 139
713 504 291
768 180 507
262 40 816
44 146 -550
483 365 -323
571 588 729
644 714 -289
287 47 350
603 423 801
169 98 915
240 383 -690
683 722 81
8 474 603
532 666 -300
621 439 923
169 271 698
179 102 -979
178 760 -801
474 570 299
669 528 -483
107 826 728
808 27 763
42 583 -49
793 578 406
386 5 327
365 407 867
780 525 894
133 485 -670
168 716 913
136 681 44
272 758 -35
206 288 -624
636 348 -73
778 251 -891
77 73 -723
217 590 -982
371 272 -805
360 709 -915
650 529 874
11 58 -470
669 11 181
173 202 784
397 724 785
167 36 -918
442 187 798
402 800 525
610 414 -914
845 86 304
616 130 453
798 385 624
768 810 -222
763 458 -278
733 3 -898
154 237 -675
533 481 304
698 668 453
511 507 423
343 815 664
319 629 842
720 465 -572
352 771 -151
160 503 508
348 719 -222
392 810 -466
654 43 685
668 463 -962
186 421 -449
710 111 927
385 80 -732
785 120 237
332 704 602
335 449 -725
364 646 340
672 77 209
786 324 -135
832 257 -385
151 557 -335
98 575 636
251 826 526
742 478 79
373 179 400
215 728 28
472 378 852
15 445 -969
283 435 229
74 120 209
631 635 -449
220 505 -517
718 474 433
360 745 607
486 390 -7
473 454 724
811 194 605
756 196 -991
322 8 -688
636 825 -73
641 770 -359
425 674 -840
191 361 95
228 809 -311
708 343 912
563 537 -539
202 586 -37
389 280 -736
158 618 498
685 104 247
580 200 -931
261 179 840
476 208 233
416 172 -102
207 647 646
316 822 -596
315 548 125
380 606 697
179 180 752
777 380 153
777 572 268
210 411 285
289 196 847
608 360 -816
718 209 -711
114 225 -761
811 831 277
350 495 159
399 11 466
90 216 431
492 110 500
803 383 323
480 411 138
527 651 -958
448 629 -422
5 111 -107
132 813 302
617 647 422
130 604 608
740 218 -841
11 607 493
594 499 680
377 600 -632
539 372 -640
352 503 -972
229 41 677
636 82 878
56 305 -234
138 323 -704
397 693 587
501 367 -211
162 114 875
761 393 -178
13 844 -866
920 899
222 886 387
453 338 -309
472 904 66
756 265 336
920 906 -605
433 298 -467
771 764 -629
173 391 -535
483 692 401
298 488 -546
628 617 -874
221 745 116
406 522 461
860 341 924
287 522 252
762 321 -506
498 502 624
413 721 -205
17 60 661
354 841 -756
712 838 630
844 130 -677
837 902 109
142 408 180
551 502 680
471 890 81
797 126 -562
343 474 579
484 698 -690
96 422 439
503 842 -579
234 424 -272
161 579 -855
251 163 -920
457 908 -616
480 442 428
546 114 -71
108 540 -251
475 902 -215
119 898 -112
577 888 -824
323 604 61
300 100 -129
843 167 -208
919 199 370
207 579 12
760 496 -478
634 565 732
839 601 223
144 516 583
171 645 520
177 644 742
174 55 -997
819 369 -503
201 799 -74
614 441 658
477 270 684
578 530 197
771 815 263
125 254 -474
394 197 -490
775 326 -575
129 195 -779
642 747 -540
702 385 -387
502 804 1000
258 844 573
182 613 -707
638 723 874
56 609 -826
531 412 474
840 559 -409
569 876 761
67 769 748
24 549 222
794 301 -165
743 429 57
686 747 -141
264 151 -876
599 917 960
520 569 571
670 127 -633
914 472 -708
54 437 320
789 594 -338
807 637 -178
106 915 -116
447 126 561
723 599 782
446 496 76
401 188 -382
712 386 330
610 180 -647
114 843 -47
297 181 729
881 635 -363
399 461 200
820 856 605
769 379 -371
495 877 -738
714 222 -99
451 322 -435
523 427 448
443 357 899
434 274 521
489 809 441
853 719 507
749 329 -812
623 143 -241
417 74 -940
698 425 628
843 189 -704
38 727 -522
154 794 -188
898 651 -751
779 864 842
767 215 -173
419 226 -324
809 851 -381
375 593 936
467 566 -722
239 740 230
194 23 -59
399 628 -974
818 801 -885
134 730 -356
713 501 -876
76 744 -468
148 163 -181
71 168 -229
169 494 -519
665 299 -944
796 716 114
67 611 -404
375 102 641
526 7 -61
282 668 936
448 500 -722
93 783 45
502 531 -899
873 583 474
449 567 143
880 805 357
741 603 210
498 798 -489
554 606 -328
240 70 -437
325 911 -845
605 601 -178
113 844 790
882 50 -530
434 184 473
297 749 -722
147 20 414
765 673 418
304 157 -679
772 367 782
803 693 974
157 669 -621
512 679 335
425 51 329
641 832 46
590 629 -831
354 516 -409
414 808 -379
539 764 -395
458 741 -460
122 224 344
157 320 898
283 443 953
505 513 -34
415 770 475
641 587 -549
286 178 86
38 854 299
571 473 627
126 124 691
418 868 431
556 792 134
227 386 -756
142 550 310
152 53 -296
879 20 177
777 776 841
243 413 938
822 534 708
837 836 -476
386 459 -471
722 601 -748
913 137 -72
116 682 -966
458 647 -719
100 212 -42
329 695 -606
623 460 135
478 388 -472
621 613 -322
406 228 499
829 274 333
519 613 641
83 156 -8
693 300 650
594 835 -437
528 440 241
823 341 -53
241 333 -215
835 849 455
602 228 483
727 94 -917
830 878 -516
382 591 958
115 363 -808
23 776 520
770 216 -594
194 558 -275
581 868 507
184 364 910
319 96 158
104 191 -88
611 330 730
182 131 348
73 565 622
517 344 -969
590 346 775
920 237 185
533 671 859
408 673 -52
60 625 -986
355 593 -343
477 190 792
524 729 352
251 771 -78
911 296 -108
693 370 -99
811 93 -381
649 851 -546
112 708 -163
163 500 825
763 463 689
49 67 124
341 363 263
462 440 -710
30 228 -572
78 583 -193
114 55 -532
311 544 759
373 565 -701
218 307 500
632 354 783
846 85 839
338 453 9
640 781 718
126 30 714
822 174 571
754 689 813
908 427 -885
147 45 380
675 356 -744
849 263 -722
4 253 230
567 569 763
474 554 -640
632 229 959
161 216 -720
767 243 -699
200 344 -596
439 644 738
37 96 -295
903 25 60
578 321 -734
507 393 449
650 771 -475
197 237 -401
259 191 -407
395 453 128
371 914 -896
781 264 -257
531 592 191
474 232 -546
814 601 -720
357 393 357
132 539 353
92 479 537
844 124 -472
470 414 489
416 520 -406
401 157 -664
388 150 282
825 102 950
729 675 982
331 309 -809
864 404 497
599 203 -234
859 192 -818
230 246 735
198 122 -35
771 407 508
547 72 -984
249 148 917
487 179 375
359 349 238
654 644 -803
512 518 -988
835 117 300
438 102 421
191 905 759
699 619 939
536 822 -492
626 652 -719
56 63 220
289 410 -937
109 837 -25
920 874 995
909 376 -118
292 343 89
426 105 880
358 159 -180
419 493 804
117 502 38
324 200 236
206 406 759
587 820 -258
411 444 477
566 746 607
635 691 -786
609 692 692
455 199 728
242 57 571
473 443 -733
717 726 -893
328 182 -267
524 367 -715
19 291 325
438 668 -26
672 30 -753
496 311 223
528 747 -554
496 309 601
663 33 998
903 630 760
766 767 -606
696 886 -343
677 100 -323
311 861 -823
917 391 162
206 476 -471
62 55 -413
813 280 -488
385 858 -348
503 351 189
625 832 677
585 831 -332
166 457 -266
175 336 81
562 789 -744
241 508 -785
839 17 11
828 886 494
476 733 478
643 524 -643
744 737 -605
255 91 57
170 913 651
564 550 465
913 838 -658
256 225 708
663 899 -338
295 850 -879
480 268 622
381 620 -602
144 790 -65
722 580 313
830 65 69
657 127 -282
780 192 -943
698 739 -681
794 634 803
525 520 -231
841 639 528
488 431 -587
885 49 492
237 287 211
743 714 -372
812 687 237
802 906 -221
685 697 -238
811 504 -82
462 766 -738
144 340 -942
125 341 888
86 509 848
36 525 -550
138 383 209
590 891 31
91 766 67
792 680 -689
498 109 932
621 98 -53
820 100 -623
408 576 131
334 384 -142
478 815 -764
81 313 -338
95 521 -389
489 651 188
339 145 -523
11 244 955
766 78 462
173 55 886
399 163 237
89 319 -755
669 790 -363
714 254 -676
375 432 405
825 912 -814
534 638 -103
154 713 -785
461 310 411
83 729 -505
823 124 -942
566 21 509
742 706 272
900 698 -136
335 348 28
720 903 -785
803 343 -965
766 696 -938
448 137 429
282 458 -369
274 714 -223
814 859 177
435 820 259
889 283 818
358 877 -379
579 792 -672
588 794 -964
217 446 -308
648 396 -927
282 750 344
84 852 -190
861 354 453
141 852 957
455 906 -325
126 173 -844
168 801 -189
50 127 -387
246 731 -197
476 757 161
519 833 -917
906 138 -347
792 783 -645
891 698 766
817 230 -769
528 764 409
850 630 793
855 387 242
446 600 -513
735 463 -227
488 708 422
804 284 917
880 375 -928
310 59 -221
659 129 316
117 602 570
885 444 128
738 849 -306
276 766 423
72 695 -118
789 822 275
763 333 56
912 650 -146
905 116 -440
217 447 678
431 683 -49
211 235 -400
281 587 -649
148 624 -972
527 389 414
1 803 797
147 35 351
327 393 -820
326 405 -968
523 82 398
182 369 634
617 138 -591
896 738 922
161 275 -381
335 810 485
98 18 107
50 844 591
593 83 -279
585 685 341
363 484 611
112 250 -778
744 344 -23
256 36 626
210 472 746
216 769 76
819 247 -712
746 159 -540
623 358 -730
284 746 -123
346 918 -424
215 463 141
391 45 183
613 335 568
424 895 -838
756 69 -903
381 806 -712
33 188 609
459 316 -697
770 814 736
103 743 -111
635 417 -932
277 551 -147
225 910 30
103 603 843
820 408 -504
521 485 547
123 694 -762
278 499 599
444 277 332
155 75 358
520 853 986
337 721 301
530 626 231
893 404 109
557 814 -378
48 712 276
119 202 79
207 328 -221
642 416 245
589 218 386
485 314 -495
880 787 -770
376 603 753
451 234 888
772 52 170
803 720 922
266 137 -31
250 12 -993
127 851 -952
230 436 -184
414 4 713
95 555 164
452 361 -170
864 912 15
223 9 966
427 770 -207
65 104 -901
460 686 594
735 278 -396
252 527 633
829 686 0
343 578 615
478 846 -783
644 893 -279
452 290 570
786 870 156
412 130 -227
188 618 -942
247 525 -383
855 375 364
375 488 661
397 904 30
301 548 -495
563 724 537
854 10 -188
423 370 487
500 270 766
90 852 -193
192 642 -483
531 656 -352
72 449 183
179 392 -387
491 58 618
854 413 795
911 27 -410
563 153 795
324 187 -604
481 730 -481
715 838 542
213 824 74
705 286 9
326 908 709
671 627 -350
52 790 701
81 73 -398
70 776 907
470 612 -846
29 671 -455
360 92 -6
8 156 -903
642 471 -490
671 575 -395
302 676 86
539 346 -722
541 386 451
475 753 -879
695 433 358
521 395 952
885 204 13
302 862 293
816 170 -764
913 77 -337
474 190 905
506 342 816
217 210 904
458 113 -547
658 287 146
513 245 -483
655 398 -273
90 397 690
115 58 789
830 631 -935
142 173 -902
747 726 133
741 241 -345
53 798 -94
524 289 -398
298 508 -799
187 694 328
611 818 198
717 273 639
837 770 125
225 100 110
680 92 -268
421 904 -208
906 822 867
557 464 239
613 355 444
536 903 192
602 399 -779
91 709 927
887 681 -550
